"","source","park","species","beta_yr","se_yr","p_yr","r2","disp"
"417","Seward Park","Seward Park","COGO",-0.395605595048711,0.185447293577743,0.0329041544815466,0.0194849738852033,0.637466580792689
"418","Seward Park","Seward Park","COHA",-0.0694370329154241,0.235578784306558,0.768184260555367,0.00134411857618892,4.57135512963865
"419","Seward Park","Seward Park","COLO",-0.332792368343925,0.272688565085543,0.222308770529861,0.0176425254531382,0.557185704391518
"420","Seward Park","Seward Park","COME",-0.138810909630526,0.0920893982975519,0.131721092605739,0.00544565397945496,0.785358887152137
"421","Seward Park","Seward Park","DCCO",-0.159325240103501,0.119034963717032,0.18074187161506,0.00510518819623114,0.784943172724892
"422","Seward Park","Seward Park","DEJU",0.741901824144223,0.0508803625259581,3.6941511720418e-48,0.38327492607274,0.796360690246853
"423","Seward Park","Seward Park","DOWO",-0.352108821635518,0.0995732464303271,0.000405959545444232,0.0415009019694909,1.54943550252115
"424","Seward Park","Seward Park","EUST",-1.0364239821296,0.147944819719492,2.46146360444432e-12,0.291420686857178,1.18675847683905
"425","Seward Park","Seward Park","EVGR",-1.43106452494208,0.617392332659195,0.0204538022910813,NA,18.4156628842305
"426","Seward Park","Seward Park","FOSP",0.0375341748470882,0.346202182924003,0.913664978933473,0.000213661009592192,0.822258681645177
"427","Seward Park","Seward Park","GADW",-0.583885281930793,0.115057255236123,3.88032822556954e-07,0.0734020765113758,0.691272432847039
"428","Seward Park","Seward Park","GBHE",-0.191264464302019,0.174076342315917,0.271881931123458,0.00710279062190561,0.690896910724677
"429","Seward Park","Seward Park","GCKI",-0.209402198840017,0.0372471928739043,1.88803856168478e-08,0.151901250867054,1.0201644134236
"430","Seward Park","Seward Park","GWGU",-0.544614800758732,0.105121633378183,2.20929041995821e-07,0.0984099417859103,1.02390150658119
"431","Seward Park","Seward Park","HETH",0.352370548665268,0.327508379112763,0.28196613188054,NA,0.955274131216705
"432","Seward Park","Seward Park","HOFI",-0.099004054747692,0.124906667827241,0.427996771866679,0.00386334664437587,1.43758586008216
"433","Seward Park","Seward Park","HOGR",0.132189590135731,0.137435442322832,0.336134791321905,0.00221471240893129,0.267817230340917
"434","Seward Park","Seward Park","HOME",-0.070412467565595,0.304453683791404,0.817101315726956,0.000400628454483223,1.40352551516899
"435","Seward Park","Seward Park","HUVI",-0.0638092723705722,0.102236332132228,0.532538935031941,0.000970221093031072,0.765599169623554
"436","Seward Park","Seward Park","LESC",-1.13319837834049,0.189479587279291,2.22340543194822e-09,0.144369253755434,1.97330914830928
"437","Seward Park","Seward Park","MALL",-0.291875850346323,0.0851107336406907,0.000604993243809987,0.0233029028105357,0.969085513488405
"438","Seward Park","Seward Park","MERL",-0.311663282702503,0.217080347289911,0.151086377023718,0.018763953450126,0.796844840782236
"439","Seward Park","Seward Park","NOFL",-0.0657244683622981,0.0417693055277443,0.115600506437684,0.00292400072762844,0.982401615211213
"440","Seward Park","Seward Park","OCWA",-0.278590351752649,0.236963736141048,0.239728127429608,NA,2.04001881191624
"441","Seward Park","Seward Park","OSPR",1.07919001222342,0.286855824375628,0.000168469828229145,0.162288086042452,0.564985487695258
"442","Seward Park","Seward Park","PAWR",-0.177977935034434,0.0417238980320893,1.99355511842054e-05,0.0199914275969895,0.876059757112541
"443","Seward Park","Seward Park","PBGR",-0.351366293785285,0.13652234524877,0.0100620171894036,0.0204923295735631,0.583054095211151
"444","Seward Park","Seward Park","PISI",-0.311910744598271,0.0856302058317985,0.000269969653241272,0.106376914726511,1.6241636460129
"445","Seward Park","Seward Park","PIWO",0.150999294101627,0.0974091412587641,0.121104251826294,0.00678125627181622,0.917978517490505
"446","Seward Park","Seward Park","PUFI",1.02281969315254,0.0990448505179449,5.32907190999883e-25,0.248773799130956,2.84961451261096
"447","Seward Park","Seward Park","RBGU",-0.599636728924541,0.176418342148178,0.000676456354908405,0.053038049657477,0.870372919067763
"448","Seward Park","Seward Park","RBNU",0.190540652561828,0.0411451206226532,3.64006463201097e-06,0.0389958620573633,0.951971728235703
"449","Seward Park","Seward Park","RBSA",-0.0731703687942976,0.223447468947745,0.743319110049748,0.000976561891499188,0.99216247727428
"450","Seward Park","Seward Park","RCKI",-0.341469333533477,0.0677430632063092,4.63943932448028e-07,0.0609775357368168,1.04525295264676
"451","Seward Park","Seward Park","RECR",-1.51541749470871,0.226931861862678,2.42468932031948e-11,NA,4.36538799463626
"452","Seward Park","Seward Park","RNDU",-0.389831668865242,0.169638449538224,0.0215609464021255,0.0438603608493454,0.524806396675805
"453","Seward Park","Seward Park","ROPI",-1.32073482144538,0.458878021426842,0.00399973314451708,0.255860305472018,0.224921015264178
"454","Seward Park","Seward Park","RUHU",-0.230754138954887,0.181061248909984,0.202502748959346,0.00908618038611809,0.652962028572439
"455","Seward Park","Seward Park","RWBL",-0.934190484918959,0.272231710366662,0.000600030664425272,0.0709288248222392,0.364688239630952
"456","Seward Park","Seward Park","SOSP",0.0380465770891105,0.028533426424343,0.182399350559706,0.00219358930390392,0.985722660477525
"457","Seward Park","Seward Park","SPTO",0.0339455300515469,0.0385137159486945,0.37810780858323,0.000942633267588191,0.944582406055956
"458","Seward Park","Seward Park","SSHA",-0.821606584539865,0.284877347934321,0.00392569853473132,0.111275683821165,0.834075616751536
"459","Seward Park","Seward Park","STJA",-0.103730210785386,0.0739572915378256,0.160745375746838,0.00586766343450418,1.22685512989291
"460","Seward Park","Seward Park","SWTH",0.0621902863819419,0.149033233806093,0.676465280109613,0.000862327704171731,0.905815702711755
"461","Seward Park","Seward Park","TOWA",-0.248679398189451,0.177668420570106,0.16160838430879,0.0176309943047685,1.18612164125272
"462","Seward Park","Seward Park","TRES",0.111167688852246,0.318955279468392,0.727436996138176,NA,14.2988191781345
"463","Seward Park","Seward Park","VASW",-1.02069974848131,0.231328394434794,1.02258909457805e-05,0.426122110672026,2.31227859136896
"464","Seward Park","Seward Park","VATH",0.0258365088934812,0.0866977670170564,0.765698107659857,0.000318502633687096,1.40538782186513
"465","Seward Park","Seward Park","VGSW",-0.126358297854759,0.187764192448733,0.500971021357604,0.00669514008306435,1.56768345077573
"466","Seward Park","Seward Park","WAVI",-0.333420688482076,0.210836528637297,0.113782486847399,NA,1.04099203914598
"467","Seward Park","Seward Park","WEFL",0.540868943149498,0.0663823053720463,3.70641755748373e-16,0.100622307348237,0.82902386805061
"468","Seward Park","Seward Park","WEGR",-0.821650609994935,0.49131412701253,0.0944547520026663,0.0322737539694546,0.31251797613574
"469","Seward Park","Seward Park","WETA",-0.136337343959033,0.135089205721663,0.312859852782033,0.00503371764421907,0.905941381645801
"470","Seward Park","Seward Park","WIWA",0.0983072036016278,0.109352700549699,0.368656918799595,0.00268690278607516,0.850535310906409
"471","Seward Park","Seward Park","YRWA",0.220163586080677,0.202473074372294,0.276872365643898,0.0218616370506443,7.60620210509761
"472","Washington Park Arboretum","Washington Park Arboretum","AGOL",0.147269482991904,0.112028372309578,0.188653420669784,NA,1.16473234113783
"473","Washington Park Arboretum","Washington Park Arboretum","AMCR",-0.342057183937291,0.0391493936890468,2.38899733916108e-18,0.221244013497309,1.0422207448372
"474","Washington Park Arboretum","Washington Park Arboretum","AMRO",-0.17490664523869,0.0451939528689688,0.000108775630434676,0.0578978816032392,1.22206328742747
"475","Washington Park Arboretum","Washington Park Arboretum","ANHU",0.176030010906958,0.038065234166503,3.75629904983685e-06,0.0350080940191451,0.961312884384542
"476","Washington Park Arboretum","Washington Park Arboretum","BAEA",0.258477440332647,0.27461308913494,0.346580732719203,0.0126435454169059,0.912063116946792
"477","Washington Park Arboretum","Washington Park Arboretum","BARS",-2.35341122263869,0.565479252801701,3.15749648376229e-05,0.727100394172476,1.30022707006349
"478","Washington Park Arboretum","Washington Park Arboretum","BCCH",-0.166572653108284,0.0365778251073316,5.26542656253819e-06,0.0460082649186539,0.97743647309724
"479","Washington Park Arboretum","Washington Park Arboretum","BEKI",-0.0375913780223067,0.255643629070069,0.883095696914299,0.000253040880096221,0.677948586085904
"480","Washington Park Arboretum","Washington Park Arboretum","BEWR",-0.211213415242733,0.036956599681166,1.09591520743593e-08,0.0484531524327801,0.971605735942031
"481","Washington Park Arboretum","Washington Park Arboretum","BHCO",-0.504199543815771,0.221002085069273,0.0225233470303202,NA,0.936796898539894
"482","Washington Park Arboretum","Washington Park Arboretum","BRCR",0.195391852411187,0.0687110293824288,0.00445964791115378,0.0196419002312008,0.965133185323441
"483","Washington Park Arboretum","Washington Park Arboretum","BTPI",-0.492391470400996,0.145239785705762,0.000698424414272716,0.082019600467092,1.32400266014555
"484","Washington Park Arboretum","Washington Park Arboretum","BTYW",1.07231627396211,0.329676659047975,0.00114342178121697,NA,5.32666029684543
"485","Washington Park Arboretum","Washington Park Arboretum","BUSH",-0.509429501404085,0.151075841004997,0.000746212819979575,0.112657888402364,1.57472115581838
"486","Washington Park Arboretum","Washington Park Arboretum","CBCH",0.195918746859935,0.0644383022072018,0.00236257648021105,0.033624084650258,1.17472395381499
"487","Washington Park Arboretum","Washington Park Arboretum","CEDW",-0.253464241838265,0.179218938881162,0.157282194514038,0.028215515736872,1.05968058480068
"488","Washington Park Arboretum","Washington Park Arboretum","COHA",0.0192252957843673,0.197998152162722,0.922648283534953,0.000129503646383457,1.46552891457815
"489","Washington Park Arboretum","Washington Park Arboretum","CORA",3.62258898625506,0.713162017588753,3.78199122511816e-07,NA,0.540074473824711
"490","Washington Park Arboretum","Washington Park Arboretum","DCCO",-0.758751927292586,0.374865512332517,0.0429635289810312,0.104500649656563,7.0954030867449
"491","Washington Park Arboretum","Washington Park Arboretum","DEJU",0.301032573496096,0.0466192427892568,1.06615612947491e-10,0.0982345551361499,1.01882909931718
"492","Washington Park Arboretum","Washington Park Arboretum","DOWO",0.00779309108232391,0.129596195489063,0.952049196864634,2.04278135253534e-05,1.45214066333862
"493","Washington Park Arboretum","Washington Park Arboretum","EUST",-1.6545166979149,NA,NA,NA,0.427264391720002
"494","Washington Park Arboretum","Washington Park Arboretum","GADW",-0.741585111550582,0.303513815716918,0.0145523308124047,0.100535812408086,0.788627866766764
"495","Washington Park Arboretum","Washington Park Arboretum","GBHE",0.0559715419529488,NA,NA,0.000600187443000058,0.847239687196381
"496","Washington Park Arboretum","Washington Park Arboretum","GCKI",-0.555613947319234,0.0425701764729568,6.21301829410685e-39,0.413001461687725,0.923324590501519
"497","Washington Park Arboretum","Washington Park Arboretum","GWGU",-1.12303198573481,0.157064453640184,8.66928467515453e-13,0.296854538175956,0.84645662204896
"498","Washington Park Arboretum","Washington Park Arboretum","HETH",0.417868143379797,0.242711934869857,0.0851305944081467,0.0474820106715639,3.32996389464218
"499","Washington Park Arboretum","Washington Park Arboretum","HOFI",-0.0473199201592589,0.085424691234613,0.579621778072374,0.00164225600326134,1.25549841595742
"500","Washington Park Arboretum","Washington Park Arboretum","HUVI",-0.130815221899226,0.147804511871874,0.37612660463969,0.00581231036799199,1.30724370665869
"501","Washington Park Arboretum","Washington Park Arboretum","MALL",-0.0927215546912969,0.17951830155834,0.605503870057167,0.00218129946432575,0.807450716256871
"502","Washington Park Arboretum","Washington Park Arboretum","MERL",0.454156172608379,NA,NA,NA,1.66848128343682
"503","Washington Park Arboretum","Washington Park Arboretum","NOFL",-0.388949658545795,0.0603286724470909,1.13952318736834e-10,0.0826226331519894,0.952205186392527
"504","Washington Park Arboretum","Washington Park Arboretum","OCWA",0.136589352926682,NA,NA,NA,4.02460063655569
"505","Washington Park Arboretum","Washington Park Arboretum","PAWR",-0.0924913231185942,0.0680187391690765,0.173895821049225,0.0043057871306396,0.931125182714069
"506","Washington Park Arboretum","Washington Park Arboretum","PISI",-0.488847070604696,0.0841312341742932,6.22753250062349e-09,NA,1.58536265155825
"507","Washington Park Arboretum","Washington Park Arboretum","RBNU",-0.00183215062030327,0.0472627008121729,0.969077546977814,2.48154601443021e-06,1.11750279017415
"508","Washington Park Arboretum","Washington Park Arboretum","RCKI",-0.100932998463903,0.0670866198584541,0.132448152154855,0.00603280792710379,1.02018331534785
"509","Washington Park Arboretum","Washington Park Arboretum","RECR",-4.67201444770314,1.09932004498419,2.13853650414323e-05,0.921411765133449,9.8231542068539
"510","Washington Park Arboretum","Washington Park Arboretum","RTHA",-0.20423073127039,0.274981680598173,0.457659284125561,NA,1.14959297807357
"511","Washington Park Arboretum","Washington Park Arboretum","SOSP",0.0869421949963382,0.0358842559580608,0.0153992536493979,0.0109927071392448,0.977589076876927
"512","Washington Park Arboretum","Washington Park Arboretum","SPTO",0.05392306028798,0.0411330540494679,0.189877259911173,0.00249594869809923,0.978752769097957
"513","Washington Park Arboretum","Washington Park Arboretum","STJA",-0.130204309685887,0.0684759831736756,0.0572418506241497,0.00909120934899952,1.06282872294875
"514","Washington Park Arboretum","Washington Park Arboretum","TOWA",0.0210370635683289,0.130147255157563,0.87158898545593,NA,1.22560280583591
"515","Washington Park Arboretum","Washington Park Arboretum","VASW",-1.25127995086073,0.247445638418491,4.26378432503846e-07,0.432747711546254,0.716583371118271
"516","Washington Park Arboretum","Washington Park Arboretum","VATH",0.0952796155505134,0.089443841213629,0.286765019441442,0.00432617479323928,1.1571275601222
"517","Washington Park Arboretum","Washington Park Arboretum","VGSW",-0.8249630695525,0.176858139651609,3.09297935117948e-06,NA,2.04007704265128
"518","Washington Park Arboretum","Washington Park Arboretum","WEFL",0.547666695415298,0.111305653251349,8.6374024946993e-07,0.0844699303420706,0.795831910492774
"519","Washington Park Arboretum","Washington Park Arboretum","WETA",0.126666834853203,0.118799915274408,0.286324244376947,NA,1.04551759993713
"520","Washington Park Arboretum","Washington Park Arboretum","WIWA",0.157612622312682,0.136365613437114,0.247759233883184,NA,2.04973438763176
"521","Washington Park Arboretum","Washington Park Arboretum","YRWA",0.334130921739931,0.190039220916488,0.0787099378493091,0.0290776949524718,1.84301255182038
